,Unnamed: 0,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
2515,2515,Female,0,No,No,64,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),115.0999984741211,7334.0498046875,No
2516,2516,Female,1,No,No,16,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,96.4000015258789,1581.199951171875,Yes
2517,2517,Male,1,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),69.5,69.5,Yes
2518,2518,Male,0,No,No,24,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),99.6500015258789,2404.85009765625,No
2519,2519,Male,0,Yes,No,2,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,91.4499969482422,171.4499969482422,No
2520,2520,Female,0,Yes,Yes,34,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Mailed check,84.75,2839.449951171875,No
2521,2521,Male,1,Yes,No,36,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),85.25,3132.75,Yes
2522,2522,Male,0,Yes,Yes,53,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,78.75,3942.449951171875,No
2523,2523,Female,0,Yes,Yes,47,Yes,No,No,,,,,,,Two year,No,Credit card (automatic),20.25,873.4000244140625,No
2524,2524,Male,0,No,Yes,72,Yes,No,No,,,,,,,Two year,No,Credit card (automatic),19.899999618530277,1529.6500244140625,No
2525,2525,Male,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,Yes,Two year,Yes,Credit card (automatic),97.75,6991.60009765625,No
2526,2526,Male,0,No,No,1,Yes,No,No,,,,,,,Month-to-month,No,Mailed check,19.399999618530277,19.399999618530277,Yes
2527,2527,Female,0,No,No,9,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,83.30000305175781,803.2999877929688,Yes
2528,2528,Female,0,No,No,8,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),80.0999984741211,679.2999877929688,Yes
2529,2529,Male,1,No,No,45,Yes,No,DSL,Yes,No,Yes,No,No,Yes,One year,No,Credit card (automatic),62.70000076293945,2791.5,Yes
2530,2530,Female,0,No,No,7,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,100.4000015258789,715.0,No
2531,2531,Female,0,Yes,No,71,Yes,Yes,No,,,,,,,Two year,Yes,Credit card (automatic),24.450000762939453,1681.5999755859375,No
2532,2532,Female,1,No,No,41,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),101.0999984741211,4016.199951171875,No
2533,2533,Male,0,Yes,Yes,67,No,,DSL,Yes,No,No,No,Yes,Yes,Two year,No,Credit card (automatic),50.900001525878906,3281.64990234375,No
2534,2534,Male,0,Yes,No,69,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,One year,Yes,Credit card (automatic),107.1999969482422,7317.10009765625,No
2535,2535,Female,1,Yes,No,70,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),92.1999969482422,6474.4501953125,No
2536,2536,Male,0,No,No,25,Yes,Yes,No,,,,,,,One year,No,Bank transfer (automatic),25.299999237060547,676.3499755859375,Yes
2537,2537,Male,0,No,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),113.4000015258789,8164.10009765625,No
2538,2538,Male,0,Yes,Yes,34,No,,DSL,No,No,No,Yes,Yes,No,Two year,Yes,Electronic check,40.54999923706055,1325.8499755859375,No
2539,2539,Female,0,Yes,Yes,65,Yes,Yes,No,,,,,,,Two year,No,Credit card (automatic),26.0,1654.8499755859375,No
2540,2540,Female,0,No,No,70,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),111.9499969482422,7795.9501953125,No
2541,2541,Female,0,Yes,Yes,72,No,,DSL,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),53.79999923706055,3952.449951171875,No
2542,2542,Male,0,No,Yes,35,Yes,No,DSL,No,No,No,Yes,Yes,Yes,One year,Yes,Mailed check,72.0999984741211,2495.14990234375,No
2543,2543,Male,0,No,No,13,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,98.1500015258789,1230.25,Yes
2544,2544,Female,0,Yes,No,12,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,One year,No,Electronic check,78.8499984741211,876.75,No
2545,2545,Female,0,Yes,Yes,62,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No,One year,Yes,Bank transfer (automatic),70.75,4263.4501953125,No
2546,2546,Female,0,No,No,25,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),76.1500015258789,1992.949951171875,No
2547,2547,Female,0,No,No,52,No,,DSL,Yes,Yes,No,Yes,No,No,Two year,No,Mailed check,39.09999847412109,1982.0999755859373,No
2548,2548,Male,1,No,No,8,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),69.94999694824219,562.7000122070312,No
2549,2549,Male,0,No,No,2,Yes,No,No,,,,,,,Month-to-month,No,Mailed check,20.049999237060547,33.70000076293945,No
2550,2550,Female,0,Yes,Yes,56,Yes,No,No,,,,,,,Two year,No,Mailed check,20.049999237060547,1090.0999755859375,No
2551,2551,Female,0,No,No,12,Yes,No,No,,,,,,,Month-to-month,No,Bank transfer (automatic),19.450000762939453,227.4499969482422,No
2552,2552,Female,0,Yes,No,47,Yes,Yes,No,,,,,,,One year,No,Electronic check,26.899999618530277,1250.8499755859375,No
2553,2553,Male,1,No,No,2,Yes,No,No,,,,,,,Month-to-month,No,Electronic check,19.200000762939453,37.20000076293945,No
2554,2554,Female,0,No,No,18,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,50.0,892.7000122070312,No
2555,2555,Female,0,No,No,8,Yes,No,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,60.0,487.75,No
2556,2556,Male,0,Yes,No,45,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,84.55000305175781,3713.949951171875,No
2557,2557,Male,0,No,No,3,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,45.45000076293945,141.6999969482422,No
2558,2558,Female,0,No,No,38,Yes,No,No,,,,,,,One year,No,Mailed check,20.049999237060547,678.2000122070312,No
2559,2559,Male,0,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,115.5500030517578,8425.2998046875,No
2560,2560,Male,0,No,No,46,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,93.6999969482422,4154.7998046875,Yes
2561,2561,Female,0,Yes,Yes,71,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Two year,Yes,Credit card (automatic),99.0,7061.64990234375,No
2562,2562,Male,0,Yes,Yes,66,No,,DSL,No,No,No,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),50.54999923706055,3364.550048828125,No
2563,2563,Male,1,No,No,25,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,105.9499969482422,2655.25,Yes
2564,2564,Male,0,No,No,18,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),82.0,1425.449951171875,Yes
2565,2565,Female,0,Yes,Yes,13,Yes,Yes,No,,,,,,,Two year,Yes,Bank transfer (automatic),25.0,332.5,No
2566,2566,Female,0,Yes,Yes,65,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),91.5500030517578,5963.9501953125,No
2567,2567,Male,0,Yes,No,60,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,95.75,5742.89990234375,Yes
2568,2568,Male,0,Yes,Yes,15,Yes,No,No,,,,,,,Two year,No,Mailed check,19.350000381469727,278.8500061035156,No
2569,2569,Female,0,Yes,No,72,Yes,Yes,No,,,,,,,Two year,No,Credit card (automatic),24.850000381469727,1871.8499755859373,No
2570,2570,Male,0,Yes,No,30,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),94.0500030517578,2866.449951171875,Yes
2571,2571,Female,0,Yes,Yes,42,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,100.4000015258789,4303.64990234375,No
2572,2572,Female,0,Yes,No,71,Yes,Yes,No,,,,,,,Two year,No,Bank transfer (automatic),25.0,1753.0,No
2573,2573,Female,0,No,No,1,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,54.75,54.75,Yes
2574,2574,Male,1,No,No,39,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),95.6500015258789,3759.050048828125,Yes
2575,2575,Female,0,No,No,35,Yes,No,No,,,,,,,Month-to-month,No,Bank transfer (automatic),19.25,617.6500244140625,No
2576,2576,Female,0,Yes,Yes,53,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),108.25,5935.10009765625,No
2577,2577,Female,0,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.5999984741211,94.5999984741211,Yes
2578,2578,Female,1,Yes,Yes,31,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,98.9000015258789,2911.300048828125,Yes
2579,2579,Male,0,No,No,48,Yes,No,No,,,,,,,Two year,No,Credit card (automatic),20.149999618530277,982.9500122070312,No
2580,2580,Female,1,No,Yes,30,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,101.3000030517578,2974.5,No
2581,2581,Male,0,No,No,10,Yes,No,No,,,,,,,Month-to-month,No,Credit card (automatic),20.0,198.6999969482422,No
2582,2582,Female,0,No,Yes,12,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,105.3000030517578,1275.6500244140625,No
2583,2583,Female,1,No,No,57,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No,Two year,No,Bank transfer (automatic),69.8499984741211,4003.0,No
2584,2584,Female,0,Yes,No,58,Yes,No,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),65.25,3791.60009765625,No
2585,2585,Female,0,No,No,37,Yes,No,No,,,,,,,Two year,No,Mailed check,19.799999237060547,813.2999877929688,No
2586,2586,Female,0,Yes,Yes,44,Yes,No,No,,,,,,,Month-to-month,No,Mailed check,19.600000381469727,780.25,No
2587,2587,Male,0,No,Yes,27,Yes,No,No,,,,,,,One year,No,Credit card (automatic),20.049999237060547,552.9000244140625,No
2588,2588,Female,0,No,No,8,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Electronic check,49.400001525878906,408.25,No
2589,2589,Male,1,No,No,3,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,76.05000305175781,231.8000030517578,Yes
2590,2590,Female,1,Yes,No,25,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),88.4000015258789,2191.14990234375,No
2591,2591,Female,0,Yes,Yes,57,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.5999984741211,5611.7001953125,No
2592,2592,Female,0,No,No,12,Yes,No,No,,,,,,,Month-to-month,No,Mailed check,19.450000762939453,246.25,No
2593,2593,Female,0,Yes,Yes,62,Yes,No,No,,,,,,,Two year,No,Bank transfer (automatic),20.299999237060547,1296.1500244140625,No
2594,2594,Female,0,Yes,No,65,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),107.6500015258789,7082.85009765625,No
2595,2595,Female,0,Yes,No,71,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),80.44999694824219,5662.25,No
2596,2596,Female,0,Yes,Yes,21,Yes,No,DSL,No,Yes,No,No,Yes,No,One year,Yes,Credit card (automatic),58.84999847412109,1215.449951171875,No
2597,2597,Male,0,Yes,No,71,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,109.5999984741211,7854.14990234375,No
2598,2598,Female,0,No,No,7,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,75.1500015258789,525.0,No
2599,2599,Female,0,No,No,72,Yes,No,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Credit card (automatic),73.0,5265.2001953125,No
2600,2600,Female,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,70.0999984741211,70.0999984741211,No
2601,2601,Female,0,Yes,Yes,72,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),98.6500015258789,7129.4501953125,No
2602,2602,Female,0,Yes,Yes,64,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,111.4499969482422,7266.9501953125,No
2603,2603,Female,0,No,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,114.9000015258789,8496.7001953125,No
2604,2604,Female,0,No,No,29,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),100.5500030517578,2878.75,No
2605,2605,Female,0,No,No,13,Yes,No,No,,,,,,,Two year,Yes,Mailed check,20.399999618530277,261.29998779296875,No
2606,2606,Female,0,No,No,31,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,104.3499984741211,3205.60009765625,No
2607,2607,Male,1,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.75,69.75,Yes
2608,2608,Male,0,Yes,Yes,7,No,,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,34.5,279.25,Yes
2609,2609,Male,0,Yes,No,61,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,105.5500030517578,6281.4501953125,Yes
2610,2610,Female,0,No,Yes,39,No,,DSL,No,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),30.100000381469727,1131.300048828125,Yes
2611,2611,Male,0,Yes,No,10,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.30000305175781,738.2000122070312,Yes
2612,2612,Female,0,Yes,Yes,14,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),80.44999694824219,1137.050048828125,No
2613,2613,Female,0,No,No,1,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,80.19999694824219,80.19999694824219,Yes
2614,2614,Female,0,Yes,Yes,67,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,One year,Yes,Credit card (automatic),94.3499984741211,6341.4501953125,Yes
2615,2615,Female,0,No,No,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),91.3499984741211,6697.2001953125,No
2616,2616,Male,0,Yes,Yes,6,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),44.59999847412109,260.79998779296875,Yes
2617,2617,Female,0,No,No,1,Yes,No,No,,,,,,,Month-to-month,Yes,Mailed check,19.600000381469727,19.600000381469727,Yes
2618,2618,Male,0,Yes,Yes,25,Yes,No,No,,,,,,,One year,No,Electronic check,19.899999618530277,505.4500122070313,No
2619,2619,Female,1,No,No,33,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,110.4499969482422,3655.449951171875,Yes
2620,2620,Male,0,No,No,18,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,68.3499984741211,1299.800048828125,No
2621,2621,Male,0,Yes,No,71,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),79.0999984741211,5564.85009765625,No
2622,2622,Male,1,Yes,Yes,28,Yes,Yes,DSL,No,No,No,No,No,No,One year,Yes,Electronic check,51.0,1381.800048828125,No
2623,2623,Female,0,No,Yes,2,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Credit card (automatic),80.55000305175781,188.1000061035156,No
2624,2624,Male,0,Yes,Yes,17,Yes,Yes,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,66.69999694824219,1077.050048828125,No
2625,2625,Male,0,No,No,56,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,86.4000015258789,4922.39990234375,No
2626,2626,Female,0,Yes,No,60,No,,DSL,Yes,Yes,Yes,No,No,Yes,One year,No,Electronic check,50.04999923706055,2911.5,No
2627,2627,Female,0,No,No,33,Yes,Yes,No,,,,,,,Two year,No,Credit card (automatic),25.700000762939453,826.0999755859375,No
2628,2628,Female,0,No,No,1,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,83.4000015258789,83.4000015258789,No
2629,2629,Male,0,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),70.69999694824219,140.6999969482422,Yes
2630,2630,Male,0,Yes,No,63,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Two year,Yes,Credit card (automatic),84.6500015258789,5377.7998046875,No
2631,2631,Male,1,Yes,No,7,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,99.25,665.4500122070312,Yes
2632,2632,Female,0,No,No,55,Yes,No,DSL,No,Yes,Yes,No,No,Yes,Two year,Yes,Mailed check,64.75,3617.10009765625,No
2633,2633,Female,0,Yes,No,65,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,One year,Yes,Bank transfer (automatic),100.1500015258789,6643.5,No
2634,2634,Male,0,Yes,No,1,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,84.80000305175781,84.80000305175781,Yes
2635,2635,Male,0,No,No,63,Yes,Yes,No,,,,,,,Two year,No,Mailed check,25.25,1559.300048828125,No
2636,2636,Female,1,Yes,No,70,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),113.0,7987.60009765625,No
2637,2637,Female,0,Yes,Yes,36,No,,DSL,Yes,No,Yes,Yes,No,No,Two year,No,Credit card (automatic),40.650001525878906,1547.3499755859375,No
2638,2638,Male,0,No,No,52,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),105.0,5426.85009765625,Yes
2639,2639,Male,0,No,No,22,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,54.45000076293945,1127.3499755859375,Yes
2640,2640,Male,0,No,No,22,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),94.9499969482422,2142.800048828125,No
2641,2641,Female,1,No,No,5,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,No,Credit card (automatic),59.900001525878906,287.8500061035156,No
2642,2642,Female,0,Yes,No,47,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,85.30000305175781,4045.64990234375,Yes
2643,2643,Female,0,No,No,33,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,83.3499984741211,2757.85009765625,Yes
2644,2644,Male,0,No,No,18,No,,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),33.5,600.0,Yes
2645,2645,Female,0,No,No,1,Yes,No,No,,,,,,,Month-to-month,No,Credit card (automatic),19.799999237060547,19.799999237060547,No
2646,2646,Male,0,No,No,56,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),81.80000305175781,4534.4501953125,No
2647,2647,Female,0,No,No,2,Yes,No,No,,,,,,,Month-to-month,Yes,Mailed check,20.0,40.900001525878906,No
2648,2648,Male,0,No,No,35,Yes,Yes,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,59.59999847412109,2094.89990234375,No
2649,2649,Female,0,Yes,No,64,Yes,Yes,No,,,,,,,Two year,No,Credit card (automatic),25.0,1584.800048828125,No
2650,2650,Female,0,No,No,15,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),84.3499984741211,1302.6500244140625,No
2651,2651,Male,0,No,No,24,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,90.3499984741211,2238.5,Yes
2652,2652,Male,0,No,No,1,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,No,Mailed check,55.54999923706055,55.54999923706055,No
2653,2653,Female,0,Yes,Yes,70,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,Two year,No,Credit card (automatic),75.3499984741211,5437.75,No
2654,2654,Male,0,Yes,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,90.75,90.75,Yes
2655,2655,Female,0,No,Yes,4,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Mailed check,89.5999984741211,365.6499938964844,Yes
2656,2656,Female,0,No,No,39,Yes,No,DSL,No,No,No,Yes,No,Yes,One year,No,Electronic check,59.29999923706055,2209.14990234375,No
2657,2657,Female,0,No,No,29,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,66.0999984741211,1912.1500244140625,No
2658,2658,Female,0,Yes,Yes,14,Yes,No,No,,,,,,,Two year,No,Mailed check,18.799999237060547,255.5500030517578,No
2659,2659,Female,0,No,No,61,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),86.44999694824219,5175.2998046875,No
2660,2660,Male,0,No,Yes,13,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),52.09999847412109,670.6500244140625,No
2661,2661,Female,0,No,No,66,No,,DSL,Yes,Yes,Yes,Yes,No,No,Two year,Yes,Mailed check,47.400001525878906,3177.25,No
2662,2662,Male,0,No,No,2,No,,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,49.25,90.3499984741211,Yes
2663,2663,Female,0,Yes,No,59,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),109.1500015258789,6557.75,No
2664,2664,Male,0,Yes,Yes,62,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,One year,Yes,Credit card (automatic),94.9499969482422,5791.85009765625,No
2665,2665,Male,1,Yes,No,33,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,One year,Yes,Electronic check,93.5500030517578,3055.5,No
2666,2666,Male,0,No,Yes,66,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),79.5,5196.10009765625,No
2667,2667,Female,0,No,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),115.0500030517578,8405.0,No
2668,2668,Male,0,No,Yes,1,Yes,No,No,,,,,,,Month-to-month,No,Mailed check,19.75,19.75,Yes
2669,2669,Female,0,No,No,19,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,95.1500015258789,1789.25,Yes
2670,2670,Female,0,Yes,Yes,51,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,One year,Yes,Mailed check,95.1500015258789,5000.0498046875,No
2671,2671,Male,0,No,No,63,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,105.4000015258789,6713.2001953125,No
2672,2672,Male,0,No,No,27,Yes,No,No,,,,,,,One year,No,Bank transfer (automatic),20.100000381469727,562.5999755859375,No
2673,2673,Male,0,No,No,22,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),101.3499984741211,2317.10009765625,Yes
2674,2674,Female,1,No,No,4,Yes,No,No,,,,,,,Month-to-month,No,Mailed check,20.049999237060547,91.4499969482422,No
2675,2675,Male,0,Yes,Yes,42,Yes,No,No,,,,,,,Two year,No,Mailed check,20.700000762939453,828.8499755859375,No
2676,2676,Female,0,No,No,29,Yes,No,No,,,,,,,One year,No,Mailed check,20.350000381469727,617.3499755859375,No
2677,2677,Female,0,No,No,4,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),70.05000305175781,266.8999938964844,Yes
2678,2678,Male,0,No,No,30,Yes,No,No,,,,,,,One year,No,Mailed check,19.700000762939453,625.0499877929688,No
2679,2679,Male,0,Yes,No,4,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.6500015258789,301.3999938964844,Yes
2680,2680,Male,0,Yes,Yes,71,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),85.44999694824219,6029.89990234375,No
2681,2681,Male,0,Yes,No,46,No,,DSL,Yes,No,Yes,Yes,No,No,Two year,No,Credit card (automatic),40.400001525878906,1842.699951171875,No
2682,2682,Male,0,No,No,4,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,50.400001525878906,206.6000061035156,Yes
2683,2683,Female,0,No,No,7,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,79.6500015258789,604.7000122070312,Yes
